TransactionId,Amount,HourOfDay,MerchantCategory,Location,TransactionType,HistoricalAvgAmount,NumTransactionsLast24h,IsFraud
1883,123.53,2,Gas,TX,In-Store,162.07,6,0
1884,175.29,2,Travel,CA,Online,202.60,0,1
1885,199.97,8,Gas,IL,In-Store,185.69,5,0
1886,92.16,17,Grocery,CA,In-Store,107.16,0,0
1887,28.95,7,Grocery,WA,In-Store,41.19,1,0
1888,137.54,22,Clothing,CA,Online,192.92,7,0
1889,163.55,15,Clothing,CA,In-Store,193.47,3,0
1890,47.69,21,Electronics,CA,Online,42.58,5,0
1891,150.03,1,Gas,WA,In-Store,198.35,7,1
1892,27.63,12,Restaurants,CA,Online,27.49,8,0
1893,194.92,12,Clothing,TX,In-Store,221.03,6,0
1894,193.40,8,Gas,NY,In-Store,253.56,1,0
1895,61.43,0,Grocery,FL,In-Store,83.66,5,0
1896,72.78,11,Clothing,IL,Online,36.52,4,0
1897,143.16,8,Clothing,CA,Online,85.85,8,0
1898,135.12,21,Travel,WA,Online,147.18,1,0
1899,38.10,1,Travel,FL,In-Store,25.90,2,1
1900,191.00,16,Grocery,IL,In-Store,261.47,0,0
1901,104.75,19,Travel,NY,In-Store,78.49,1,0
1902,94.79,17,Clothing,IL,In-Store,93.88,8,0
1903,151.29,18,Clothing,CA,In-Store,83.38,1,0
1904,117.77,16,Electronics,WA,In-Store,91.27,0,0
1905,10.65,20,Electronics,IL,Online,13.81,7,0
1906,74.87,18,Grocery,FL,In-Store,46.28,1,0
1907,10.60,11,Travel,IL,In-Store,10.48,6,0
1908,90.09,12,Travel,NY,In-Store,61.31,4,0
1909,137.54,0,Clothing,FL,In-Store,91.52,6,0
1910,105.50,3,Gas,NY,In-Store,94.08,2,0
1911,175.98,12,Grocery,IL,Online,236.91,3,0
1912,44.91,11,Grocery,WA,Online,42.11,4,0
1913,71.82,10,Travel,IL,Online,57.32,9,0
1914,78.35,3,Restaurants,FL,In-Store,99.36,3,1
1915,189.79,16,Travel,FL,Online,123.46,9,0
1916,16.27,11,Grocery,CA,In-Store,11.81,0,0
1917,104.65,11,Clothing,IL,In-Store,141.60,4,0
1918,64.43,19,Restaurants,CA,In-Store,85.47,4,0
1919,194.48,2,Grocery,IL,In-Store,262.18,2,0
1920,148.78,8,Clothing,TX,In-Store,120.55,2,0
1921,159.85,23,Gas,NY,Online,180.08,8,1
1922,94.13,6,Gas,CA,In-Store,135.13,2,0
1923,92.58,6,Gas,FL,Online,82.28,1,1
1924,63.07,2,Electronics,CA,Online,54.19,0,0
1925,151.62,8,Grocery,FL,In-Store,135.33,3,0
1926,36.82,3,Restaurants,FL,Online,53.38,8,0
1927,9.88,23,Clothing,TX,In-Store,14.70,3,0
1928,50.99,4,Electronics,TX,Online,71.59,1,1
1929,50.42,19,Clothing,CA,Online,62.75,2,1
1930,196.71,8,Travel,CA,Online,121.92,3,0
1931,188.35,16,Clothing,NY,Online,271.80,1,1
1932,111.99,11,Travel,FL,Online,63.82,6,0
1933,10.98,19,Gas,IL,Online,14.21,0,0
1934,124.72,21,Gas,NY,Online,96.54,9,0
1935,83.77,10,Restaurants,TX,Online,42.82,1,0
1936,137.64,4,Travel,WA,In-Store,76.60,0,0
1937,21.68,12,Clothing,FL,Online,26.47,3,0
1938,51.04,18,Clothing,FL,In-Store,47.28,6,0
1939,190.77,7,Restaurants,IL,In-Store,277.85,1,0
1940,59.05,10,Electronics,IL,Online,60.79,1,0
1941,83.09,6,Clothing,WA,Online,69.58,7,0
1942,100.75,9,Restaurants,FL,Online,128.91,1,0
1943,63.60,7,Travel,TX,Online,35.65,4,0
1944,75.84,3,Gas,IL,Online,98.32,0,0
1945,110.04,13,Electronics,CA,Online,78.37,4,0
1946,112.34,1,Electronics,FL,In-Store,108.20,2,0
1947,107.50,11,Gas,TX,Online,96.34,9,0
1948,41.52,12,Travel,IL,In-Store,42.83,2,0
1949,9.42,3,Electronics,IL,Online,11.49,4,0
1950,126.55,10,Restaurants,CA,In-Store,162.75,2,0
1951,44.80,4,Grocery,IL,Online,33.88,0,0
1952,47.53,22,Restaurants,IL,Online,23.85,4,1
1953,112.11,18,Clothing,NY,In-Store,141.23,7,0
1954,72.72,13,Travel,NY,In-Store,38.51,3,0
1955,80.79,7,Gas,WA,In-Store,72.39,4,0
1956,147.83,11,Grocery,FL,In-Store,148.82,2,0
1957,153.62,16,Electronics,TX,Online,161.39,8,0
1958,17.41,13,Clothing,TX,Online,22.91,5,0
1959,158.74,7,Grocery,NY,In-Store,83.79,0,0
1960,68.20,1,Gas,TX,In-Store,70.94,2,0
1961,159.27,14,Electronics,CA,Online,134.26,3,1
1962,57.21,15,Grocery,CA,In-Store,48.26,7,0
1963,135.52,18,Grocery,CA,Online,123.90,2,0
1964,63.41,21,Restaurants,WA,Online,87.74,0,0
1965,178.49,12,Electronics,IL,In-Store,165.69,7,0
1966,193.82,21,Grocery,TX,In-Store,180.22,8,0
1967,143.18,19,Electronics,WA,Online,132.61,0,0
1968,52.67,9,Clothing,CA,Online,51.55,4,1
1969,186.25,0,Grocery,FL,In-Store,205.16,4,0
1970,157.48,22,Electronics,CA,Online,184.50,1,0
1971,134.93,16,Clothing,IL,In-Store,168.64,1,0
1972,68.46,1,Restaurants,FL,In-Store,70.03,4,0
1973,103.00,1,Electronics,FL,Online,60.37,6,0
1974,2.82,9,Clothing,IL,Online,1.42,8,0
1975,97.86,17,Clothing,CA,Online,89.65,2,0
1976,175.30,15,Grocery,IL,In-Store,204.47,1,0
1977,50.46,23,Electronics,TX,Online,69.96,7,1
1978,2351.67,1,Restaurants,IL,Online,1254.70,0,1
1979,33.53,13,Travel,TX,Online,23.79,4,1
1980,2.38,15,Gas,FL,In-Store,2.97,4,0
1981,1812.10,11,Restaurants,TX,In-Store,1375.08,1,0
1982,127.52,20,Restaurants,IL,Online,189.86,2,0
1983,102.62,19,Electronics,IL,In-Store,125.58,7,0
1984,64.97,13,Gas,TX,Online,86.65,0,1
1985,141.37,4,Electronics,NY,Online,123.93,7,1
1986,28.13,23,Gas,FL,Online,15.83,9,1
1987,76.35,21,Gas,WA,In-Store,85.28,9,0
1988,58.14,11,Restaurants,IL,In-Store,83.65,2,0
1989,102.71,10,Restaurants,IL,In-Store,94.57,5,0
1990,17.62,11,Electronics,IL,Online,9.61,4,0
1991,35.52,20,Restaurants,FL,Online,24.70,0,0
1992,170.62,22,Clothing,IL,Online,226.21,5,0
1993,160.73,0,Travel,CA,Online,191.89,5,1
1994,289.15,23,Restaurants,TX,Online,364.66,3,0
1995,2.01,5,Clothing,IL,In-Store,2.15,0,1
1996,149.13,2,Clothing,CA,In-Store,110.60,6,1
1997,39.25,14,Gas,NY,In-Store,42.71,0,0
1998,1884.90,21,Travel,NY,Online,1958.55,8,1
1999,99.35,1,Gas,CA,In-Store,127.49,3,0
2000,125.28,2,Electronics,IL,Online,133.41,6,1
2001,40.10,7,Gas,IL,Online,48.16,9,0
2002,168.64,1,Electronics,IL,Online,199.31,1,0
2003,29.91,7,Grocery,CA,In-Store,18.01,4,0
2004,155.56,19,Restaurants,TX,Online,110.64,3,1
2005,48.33,13,Grocery,NY,Online,32.30,9,0
2006,83.26,4,Grocery,FL,In-Store,69.12,4,0
2007,1539.14,17,Restaurants,CA,In-Store,2190.46,2,0
2008,37.80,15,Travel,CA,In-Store,35.54,3,0
2009,23.70,1,Travel,CA,Online,28.10,9,0
2010,154.28,4,Electronics,WA,In-Store,158.13,3,0
2011,99.77,7,Grocery,NY,Online,101.03,7,0
2012,154.18,20,Grocery,NY,Online,229.73,2,0
2013,583.35,13,Travel,CA,Online,380.20,0,0
2014,172.99,21,Clothing,NY,Online,249.33,2,1
2015,5.92,0,Clothing,FL,Online,8.37,5,1
2016,151.06,22,Clothing,IL,In-Store,209.20,2,0
2017,187.85,23,Grocery,WA,In-Store,102.17,8,1
2018,171.64,19,Restaurants,CA,In-Store,248.29,2,0
2019,127.66,14,Electronics,NY,In-Store,189.58,3,0
2020,108.70,21,Travel,FL,In-Store,151.33,0,0
2021,9.14,19,Grocery,TX,In-Store,5.27,0,0
2022,49.44,17,Travel,TX,Online,70.83,2,0
2023,177.20,1,Electronics,NY,In-Store,235.17,5,0
2024,78.94,9,Grocery,IL,Online,102.72,9,0
2025,36.99,2,Travel,NY,In-Store,26.47,7,1
2026,74.65,3,Clothing,NY,Online,42.44,0,1
2027,22.02,22,Electronics,CA,In-Store,18.13,6,0
2028,26.74,8,Restaurants,NY,Online,17.12,7,0
2029,116.41,14,Grocery,NY,Online,90.09,4,0
2030,42.34,20,Grocery,WA,In-Store,61.26,6,0
2031,72.25,8,Electronics,FL,Online,95.87,0,0
2032,189.22,10,Restaurants,CA,Online,220.75,4,1
2033,2514.21,14,Travel,IL,Online,1538.15,7,1
2034,9.51,14,Restaurants,TX,Online,12.16,8,0
2035,80.13,3,Electronics,WA,In-Store,66.33,6,0
2036,110.99,13,Clothing,TX,In-Store,84.26,6,0
2037,152.40,14,Grocery,TX,In-Store,152.73,0,0
2038,70.53,23,Electronics,FL,Online,61.06,0,0
2039,111.03,20,Gas,FL,Online,117.80,5,1
2040,154.11,17,Travel,CA,In-Store,92.39,0,0
2041,142.49,22,Clothing,IL,In-Store,142.01,9,0
2042,97.57,2,Grocery,NY,Online,57.29,7,0
2043,88.45,6,Clothing,FL,In-Store,98.39,7,0
2044,109.13,22,Grocery,NY,In-Store,119.83,6,0
2045,143.50,1,Travel,CA,In-Store,190.62,0,1
2046,1.05,13,Clothing,IL,In-Store,1.56,6,0
2047,116.88,15,Grocery,IL,Online,116.44,9,0
2048,77.48,3,Restaurants,TX,Online,82.30,3,0
2049,152.91,15,Restaurants,FL,In-Store,176.58,6,0
2050,166.42,16,Clothing,CA,In-Store,158.56,0,0
2051,35.93,8,Grocery,TX,Online,24.71,4,0
2052,25.36,4,Electronics,IL,Online,14.00,2,1
2053,83.46,16,Grocery,TX,Online,121.96,6,0
2054,158.40,3,Restaurants,NY,Online,84.99,3,0
2055,44.96,0,Electronics,TX,Online,56.94,5,1
2056,167.45,9,Electronics,CA,In-Store,139.88,0,1
2057,1235.66,3,Grocery,IL,In-Store,1106.92,3,1
2058,98.99,17,Grocery,TX,In-Store,131.39,5,0
2059,26.38,12,Clothing,IL,Online,16.46,0,0
2060,100.95,3,Electronics,NY,Online,87.55,3,1
2061,16.24,5,Gas,NY,In-Store,10.53,0,0
2062,20.36,0,Restaurants,TX,Online,14.27,9,1
2063,25.66,13,Grocery,WA,In-Store,19.35,8,0
2064,92.21,4,Electronics,IL,Online,89.52,7,0
2065,178.72,12,Gas,CA,In-Store,108.51,0,0
2066,69.65,7,Gas,NY,Online,100.58,2,0
2067,147.97,14,Clothing,TX,Online,96.09,6,0
2068,142.15,18,Travel,NY,In-Store,146.37,3,0
2069,192.12,10,Gas,NY,In-Store,153.98,9,0
2070,60.05,2,Travel,TX,In-Store,53.31,7,0
2071,64.95,0,Clothing,FL,In-Store,94.31,3,1
2072,146.80,22,Restaurants,CA,In-Store,182.03,9,0
2073,46.60,21,Restaurants,NY,In-Store,33.55,8,0
2074,146.35,10,Electronics,FL,Online,206.02,2,0
2075,86.35,17,Travel,IL,In-Store,106.76,5,0
2076,199.51,14,Electronics,CA,Online,228.52,1,0
2077,176.92,6,Restaurants,CA,In-Store,196.80,2,0
2078,157.73,20,Restaurants,IL,In-Store,224.03,3,0
2079,31.55,4,Electronics,WA,In-Store,16.61,2,1
2080,66.18,11,Grocery,FL,Online,71.13,0,0
2081,116.37,9,Travel,CA,In-Store,168.85,9,0
2082,126.94,23,Restaurants,TX,In-Store,185.77,4,0
2083,116.41,18,Gas,TX,In-Store,130.36,2,0
2084,44.55,22,Clothing,NY,In-Store,41.91,3,0
2085,3.00,0,Restaurants,CA,In-Store,3.10,3,0
2086,32.79,0,Restaurants,NY,Online,35.03,9,1
2087,149.49,10,Clothing,CA,Online,192.16,7,0
2088,22.74,9,Electronics,CA,Online,24.36,9,0
2089,961.73,19,Electronics,NY,Online,919.27,5,0
2090,142.32,20,Travel,NY,Online,169.84,4,0
2091,112.96,0,Gas,FL,In-Store,103.74,2,0
2092,169.64,23,Travel,NY,In-Store,216.42,9,1
2093,186.09,9,Electronics,WA,Online,94.09,0,0
2094,52.18,8,Grocery,TX,In-Store,60.14,3,0
2095,153.85,15,Grocery,IL,In-Store,185.84,6,0
2096,162.45,11,Grocery,NY,Online,97.45,7,0
2097,108.38,23,Restaurants,IL,In-Store,71.07,1,0
2098,11.45,0,Clothing,CA,In-Store,10.29,0,0
2099,98.34,23,Restaurants,FL,Online,84.74,1,1
2100,19.60,3,Clothing,WA,In-Store,26.53,1,1
2101,81.65,9,Grocery,WA,In-Store,114.97,6,0
2102,10.74,11,Gas,FL,Online,7.98,6,0
2103,2070.47,17,Electronics,FL,Online,1154.81,9,0
2104,144.11,6,Restaurants,CA,In-Store,214.75,8,0
2105,83.40,8,Restaurants,WA,Online,67.38,7,0
2106,75.02,0,Grocery,TX,In-Store,42.83,0,0
2107,135.55,19,Gas,WA,In-Store,82.36,9,0
2108,154.27,7,Grocery,FL,Online,211.09,1,0
2109,82.61,16,Electronics,WA,In-Store,89.43,6,0
2110,153.07,11,Clothing,TX,Online,96.28,3,0
2111,111.60,1,Gas,FL,Online,106.28,5,0
2112,90.64,21,Gas,CA,Online,122.16,6,0
2113,163.80,0,Travel,NY,Online,125.95,3,1
2114,104.59,11,Electronics,WA,Online,94.36,3,0
2115,181.31,21,Restaurants,IL,Online,94.97,1,0
2116,1297.86,7,Restaurants,IL,Online,1051.28,9,0
2117,117.70,21,Clothing,NY,In-Store,168.24,2,0
2118,47.17,13,Clothing,WA,In-Store,67.98,9,0
2119,33.66,15,Travel,NY,In-Store,43.59,3,0
2120,42.57,16,Gas,FL,Online,44.38,7,0
2121,3.47,18,Travel,WA,Online,4.10,8,1
2122,182.99,11,Restaurants,IL,In-Store,212.20,1,0
2123,44.41,12,Grocery,FL,In-Store,58.73,7,0
2124,129.08,15,Grocery,IL,Online,153.30,9,0
2125,1.15,15,Clothing,CA,Online,1.37,8,0
2126,83.36,0,Travel,NY,In-Store,47.95,3,1
2127,90.37,13,Travel,NY,Online,103.12,0,0
2128,86.78,20,Electronics,WA,In-Store,51.70,6,0
2129,138.09,9,Clothing,TX,In-Store,93.17,4,0
2130,97.67,7,Grocery,NY,Online,60.00,2,1
2131,28.56,3,Clothing,WA,Online,33.41,2,1
2132,159.03,14,Electronics,IL,Online,177.44,3,0
2133,139.75,11,Gas,IL,In-Store,73.71,1,0
2134,31.70,17,Clothing,CA,In-Store,38.90,9,0
2135,151.95,21,Grocery,IL,Online,179.62,3,0
2136,112.72,23,Gas,FL,In-Store,159.02,4,1
2137,107.53,8,Clothing,TX,In-Store,156.82,5,0
2138,73.30,22,Travel,FL,In-Store,103.87,8,0
2139,132.17,8,Electronics,NY,Online,121.11,4,0
2140,54.68,18,Grocery,TX,In-Store,57.69,1,0
2141,45.51,18,Electronics,CA,Online,32.35,3,0
2142,66.99,15,Electronics,WA,In-Store,66.86,2,0
2143,167.02,5,Travel,NY,In-Store,205.36,6,1
2144,38.81,22,Electronics,CA,Online,27.56,6,0
2145,82.28,8,Grocery,NY,In-Store,74.24,0,0
2146,62.25,10,Grocery,FL,Online,86.53,7,0
2147,80.20,7,Gas,FL,In-Store,43.66,0,1
2148,3.06,9,Electronics,WA,Online,1.93,0,0
2149,105.18,3,Clothing,FL,In-Store,76.06,4,0
2150,143.06,17,Gas,CA,In-Store,130.15,8,0
2151,49.07,22,Travel,NY,Online,63.80,3,0
2152,519.09,5,Travel,TX,Online,448.62,0,0
2153,198.82,8,Restaurants,NY,In-Store,164.84,9,0
2154,57.10,19,Travel,NY,In-Store,79.16,4,0
2155,138.29,1,Restaurants,CA,Online,186.76,3,1
2156,94.21,6,Electronics,WA,In-Store,101.63,8,0
2157,179.33,20,Travel,IL,Online,186.61,1,1
2158,113.98,23,Clothing,NY,Online,114.52,6,1
2159,156.54,11,Clothing,IL,In-Store,156.78,8,0
2160,197.02,22,Electronics,CA,Online,100.94,9,0
2161,9.86,20,Travel,NY,Online,14.20,2,1
2162,86.29,1,Electronics,IL,Online,58.58,7,1
2163,52.42,9,Grocery,TX,In-Store,45.80,5,0
2164,29.09,21,Restaurants,TX,Online,33.76,4,0
2165,106.39,7,Clothing,TX,Online,107.59,0,0
2166,147.22,3,Gas,NY,Online,207.00,7,1
2167,195.60,9,Travel,FL,In-Store,280.88,7,0
2168,59.09,12,Travel,FL,Online,51.61,6,0
2169,21.31,4,Travel,FL,Online,11.43,6,0
2170,4.39,6,Clothing,IL,In-Store,5.10,6,0
2171,98.80,9,Gas,TX,In-Store,96.88,2,0
2172,65.78,3,Gas,CA,Online,71.42,7,0
2173,912.20,1,Travel,WA,In-Store,1289.88,3,0
2174,2638.05,7,Travel,IL,In-Store,1529.20,5,1
2175,75.36,11,Clothing,NY,In-Store,102.78,6,0
2176,35.39,19,Travel,IL,Online,41.41,2,0
2177,127.80,2,Restaurants,CA,In-Store,106.73,2,0
2178,94.60,22,Clothing,CA,Online,94.90,5,0
2179,105.52,0,Electronics,NY,Online,120.93,1,0
2180,30.99,21,Electronics,FL,Online,29.15,0,1
2181,163.23,15,Grocery,IL,Online,145.42,4,0
2182,151.79,18,Clothing,CA,In-Store,97.53,3,0
2183,83.64,2,Travel,NY,Online,65.53,2,0
2184,1171.92,23,Travel,NY,Online,1413.19,4,1
2185,160.44,0,Restaurants,FL,Online,141.94,1,1
2186,117.52,4,Grocery,CA,Online,61.41,5,1
2187,180.32,13,Gas,TX,In-Store,237.69,4,0
2188,157.09,16,Grocery,FL,Online,120.49,5,1
2189,79.33,12,Restaurants,IL,In-Store,118.28,6,0
2190,75.76,3,Travel,WA,In-Store,57.39,8,1
2191,2562.36,7,Gas,NY,Online,2816.60,5,1
2192,91.52,21,Gas,FL,In-Store,103.04,6,0
2193,58.08,16,Gas,IL,In-Store,54.56,5,0
2194,170.92,3,Travel,IL,Online,251.24,5,1
2195,14.59,9,Electronics,NY,Online,13.05,2,0
2196,96.96,13,Travel,CA,In-Store,118.03,5,0
2197,119.81,0,Clothing,TX,In-Store,117.65,7,0
2198,90.73,8,Travel,WA,Online,107.68,5,0
2199,29.92,5,Electronics,TX,In-Store,22.58,9,0
2200,57.46,14,Electronics,NY,Online,39.83,3,0
2201,46.45,17,Gas,IL,Online,54.95,9,0
2202,61.86,5,Clothing,CA,In-Store,53.53,5,0
2203,120.64,19,Clothing,NY,Online,79.10,1,0
2204,19.59,10,Grocery,FL,Online,23.40,4,0
2205,168.78,4,Travel,FL,Online,248.59,9,1
2206,46.28,13,Travel,WA,In-Store,57.67,5,0
2207,109.96,12,Electronics,FL,In-Store,113.68,5,0
2208,38.85,23,Gas,IL,In-Store,50.08,5,1
2209,69.17,15,Clothing,TX,Online,40.84,9,0
2210,59.67,9,Travel,TX,Online,52.91,1,0
2211,77.71,17,Restaurants,CA,Online,97.62,7,0
2212,67.28,23,Gas,NY,Online,59.68,4,0
2213,94.84,8,Electronics,CA,In-Store,68.31,2,0
2214,66.15,21,Travel,TX,In-Store,45.51,4,0
2215,92.05,10,Restaurants,FL,In-Store,91.68,7,0
2216,81.68,1,Grocery,TX,In-Store,60.13,9,0
2217,62.42,7,Grocery,TX,Online,72.75,4,0
2218,164.09,3,Clothing,FL,In-Store,139.84,9,0
2219,75.42,14,Restaurants,IL,Online,58.48,8,0
2220,64.75,21,Travel,IL,Online,78.99,8,0
2221,131.22,10,Clothing,WA,Online,98.89,6,0
2222,55.50,0,Clothing,IL,In-Store,45.79,8,1
2223,62.43,7,Travel,IL,In-Store,56.37,3,0
2224,105.91,17,Gas,FL,In-Store,96.88,6,0
2225,30.15,0,Clothing,TX,Online,18.88,9,0
2226,130.00,14,Clothing,FL,In-Store,121.05,4,0
2227,0.40,15,Travel,WA,In-Store,1.00,7,0
2228,118.73,10,Clothing,WA,In-Store,62.23,1,0
2229,198.99,5,Electronics,IL,In-Store,254.98,7,0
2230,108.38,5,Travel,CA,Online,102.29,4,0
2231,168.82,0,Clothing,TX,In-Store,135.56,5,0
2232,57.47,0,Restaurants,TX,Online,83.91,4,0
2233,196.63,1,Travel,NY,Online,135.18,4,0
2234,119.06,6,Electronics,WA,In-Store,70.17,1,0
2235,167.68,9,Restaurants,WA,Online,139.05,4,0
2236,67.65,19,Gas,WA,In-Store,77.80,4,0
2237,171.02,1,Gas,CA,In-Store,106.21,7,0
2238,1207.09,12,Restaurants,NY,In-Store,750.60,8,1
2239,85.00,20,Restaurants,FL,In-Store,114.69,5,0
2240,167.19,10,Restaurants,TX,In-Store,122.77,2,0
2241,7.79,10,Clothing,CA,Online,5.25,4,1
2242,166.21,15,Electronics,WA,In-Store,165.57,0,0
2243,2.35,9,Grocery,TX,Online,2.05,8,1
2244,144.83,22,Restaurants,CA,In-Store,160.02,0,0
2245,142.17,18,Clothing,TX,Online,171.61,0,1
2246,18.98,21,Clothing,NY,Online,14.86,2,0
2247,2702.93,0,Grocery,CA,Online,2565.28,0,1
2248,51.41,17,Restaurants,IL,Online,66.08,0,0
2249,103.55,4,Electronics,TX,Online,80.70,2,1
2250,49.61,12,Electronics,NY,Online,30.13,0,0
2251,138.33,11,Electronics,WA,Online,150.88,7,0
2252,75.17,2,Grocery,CA,Online,67.94,7,0
2253,61.30,11,Gas,IL,Online,88.49,2,0
2254,116.34,2,Restaurants,FL,In-Store,128.36,0,1
2255,81.37,1,Travel,IL,In-Store,69.73,9,0
2256,27.83,0,Electronics,WA,Online,20.08,8,1
2257,54.02,3,Clothing,TX,In-Store,57.26,0,0
2258,172.01,9,Clothing,FL,Online,127.35,9,0
2259,163.45,22,Travel,TX,In-Store,186.93,8,0
2260,121.83,1,Gas,TX,In-Store,96.36,3,1
2261,196.23,21,Electronics,TX,In-Store,262.83,4,0
2262,195.76,14,Gas,WA,In-Store,269.35,4,0
2263,87.25,15,Electronics,IL,In-Store,101.19,9,0
2264,143.27,7,Restaurants,NY,Online,87.68,2,1
2265,117.29,21,Electronics,WA,In-Store,142.63,6,0
2266,98.66,11,Electronics,WA,Online,75.63,8,0
2267,93.55,2,Clothing,FL,Online,58.44,1,1
2268,167.79,12,Clothing,IL,In-Store,223.97,2,0
2269,114.87,10,Gas,FL,Online,106.74,1,1
2270,24.01,5,Electronics,TX,Online,19.05,6,0
2271,187.06,20,Clothing,NY,In-Store,180.81,8,0
2272,113.75,1,Gas,TX,In-Store,70.82,6,0
2273,93.38,4,Travel,WA,Online,75.51,0,1
2274,28.65,23,Electronics,NY,Online,18.12,8,1
2275,2.61,2,Restaurants,CA,In-Store,3.47,8,1
2276,16.63,4,Restaurants,CA,In-Store,19.15,8,0
2277,73.14,7,Clothing,NY,Online,57.06,3,0
2278,73.01,23,Grocery,IL,Online,75.24,1,0
2279,108.96,8,Restaurants,NY,Online,98.68,2,0
2280,84.23,7,Electronics,FL,Online,50.54,7,0
2281,146.63,0,Grocery,CA,In-Store,119.65,4,0
2282,15.06,15,Gas,NY,Online,9.54,1,0
2283,121.32,20,Electronics,WA,In-Store,110.22,8,0
2284,3.91,17,Gas,WA,In-Store,4.02,7,0
2285,105.56,15,Clothing,CA,In-Store,108.22,3,0
2286,10.45,8,Electronics,NY,Online,8.97,4,0
2287,17.98,14,Grocery,FL,Online,11.85,2,0
2288,159.56,3,Gas,CA,Online,173.23,6,0
2289,57.63,16,Electronics,IL,In-Store,71.45,3,0
2290,96.63,22,Electronics,TX,Online,48.42,4,0
2291,175.49,22,Electronics,CA,In-Store,138.83,7,0
2292,0.72,12,Grocery,FL,In-Store,1.02,0,0
2293,47.13,17,Travel,TX,Online,35.91,6,0
2294,87.93,23,Gas,IL,In-Store,44.61,7,1
2295,123.42,1,Gas,WA,Online,147.05,7,1
2296,129.93,2,Clothing,CA,Online,87.68,7,0
2297,116.87,0,Gas,WA,In-Store,101.12,8,1
2298,194.55,14,Gas,NY,In-Store,162.97,3,0
2299,40.13,1,Gas,CA,In-Store,28.19,6,1
2300,724.11,17,Restaurants,WA,Online,668.32,7,1
2301,181.51,12,Clothing,NY,In-Store,221.20,4,0
2302,179.65,3,Grocery,NY,Online,264.84,3,1
2303,170.37,8,Restaurants,TX,Online,245.55,8,0
2304,52.18,15,Restaurants,FL,Online,34.18,3,0
2305,197.45,21,Restaurants,CA,In-Store,239.71,7,0
2306,195.71,10,Restaurants,FL,In-Store,209.63,1,0
2307,80.08,5,Clothing,CA,In-Store,76.70,7,0
2308,77.78,23,Travel,FL,Online,61.82,2,1
2309,188.92,4,Gas,FL,In-Store,219.92,8,0
2310,168.79,23,Gas,NY,Online,142.46,9,1
2311,93.06,19,Grocery,NY,Online,133.72,3,0
2312,60.24,13,Travel,CA,Online,49.68,6,1
2313,124.45,4,Gas,IL,Online,71.04,6,0
2314,170.43,19,Travel,FL,In-Store,146.88,8,0
2315,128.35,0,Gas,IL,Online,141.17,3,0
2316,47.82,20,Restaurants,TX,Online,25.35,7,0
2317,179.69,18,Clothing,WA,Online,236.06,0,0
2318,21.54,12,Travel,FL,Online,25.97,6,0
2319,197.38,20,Travel,NY,Online,221.15,8,0
2320,155.16,5,Clothing,WA,In-Store,123.77,4,1
2321,184.52,21,Restaurants,WA,In-Store,207.49,4,0
2322,50.36,5,Clothing,WA,In-Store,58.64,0,0
2323,2194.25,7,Gas,NY,In-Store,1180.30,8,0
2324,136.37,16,Restaurants,NY,Online,174.99,4,0
2325,86.72,2,Electronics,FL,Online,75.33,4,0
2326,78.24,12,Gas,WA,In-Store,101.02,4,0
2327,120.13,18,Travel,WA,In-Store,83.29,8,0
2328,116.74,1,Travel,NY,Online,157.17,6,0
2329,79.46,2,Travel,TX,In-Store,55.47,6,0
2330,183.67,14,Gas,IL,In-Store,102.90,1,0
2331,10.39,0,Electronics,NY,In-Store,14.79,7,0
2332,89.00,7,Electronics,WA,Online,49.31,3,0
2333,48.89,23,Grocery,FL,Online,50.25,2,0
2334,183.80,21,Clothing,WA,In-Store,129.86,7,0
2335,182.37,17,Electronics,WA,In-Store,251.39,7,0
2336,13.46,0,Clothing,FL,Online,7.48,8,1
2337,16.01,23,Gas,FL,In-Store,22.28,0,0
2338,172.36,12,Clothing,NY,Online,127.18,1,1
2339,189.53,18,Electronics,CA,In-Store,100.10,4,0
2340,176.85,6,Clothing,CA,Online,167.74,1,0
2341,9.97,13,Travel,TX,In-Store,12.64,0,0
2342,145.20,14,Travel,NY,Online,107.31,1,0
2343,134.47,16,Grocery,IL,Online,90.61,0,0
2344,122.23,19,Clothing,WA,In-Store,93.17,1,0
2345,1587.95,20,Restaurants,CA,Online,1273.81,8,0
2346,199.87,18,Electronics,CA,Online,255.07,3,1
2347,194.48,8,Gas,TX,Online,127.65,6,0
2348,64.06,16,Restaurants,WA,Online,70.91,0,0
2349,167.03,11,Travel,TX,Online,115.03,0,1
2350,164.96,14,Electronics,CA,In-Store,99.31,2,0
2351,55.90,1,Clothing,TX,In-Store,47.60,9,1
2352,56.12,12,Electronics,FL,Online,72.58,9,1
2353,136.56,23,Travel,FL,Online,135.75,3,0
2354,53.66,11,Grocery,FL,In-Store,76.07,3,0
2355,69.38,19,Travel,FL,Online,50.40,9,0
2356,99.95,11,Restaurants,TX,Online,87.71,4,1
2357,118.39,16,Restaurants,WA,Online,66.62,0,0
2358,137.81,20,Gas,TX,Online,103.01,4,0
2359,74.05,14,Restaurants,IL,In-Store,95.22,9,0
2360,6.25,16,Electronics,IL,Online,6.99,3,1
2361,34.09,15,Gas,WA,Online,36.97,5,0
2362,155.06,3,Electronics,CA,In-Store,204.09,0,0
2363,97.34,13,Grocery,WA,In-Store,74.87,0,0
2364,31.80,8,Gas,CA,Online,25.24,0,0
